,url,Cost,Rooms,Square,Cost_per_m2,Floor,Floors_in_house,Address,Metro,Metro_distance,Date,Date_note
343,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_481m_79et._2912139437,7700000,2,48.1,160083,7,9,"Октябрьская наб., 60",Ломоносовская,16–20 мин.,30.03.2023,2 недели назад
344,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_22et._2637521011,7000000,2,50.0,140000,2,2,"Санкт-Петербург, улица Седова, 22",Елизаровская,11–15 мин.,30.03.2023,2 недели назад
345,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_25et._2650029918,9490000,2,57.0,166491,2,5,"Ивановская ул., 29",Ломоносовская,11–15 мин.,06.04.2023,1 неделю назад
346,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_441m_49et._2779630615,7350000,2,44.1,166666,4,9,"ул. Дыбенко, 17к1",Улица Дыбенко,11–15 мин.,30.03.2023,2 недели назад
347,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53m_18et._2833515292,8755000,2,53.0,165188,1,8,"ул. Полярников, 17",Ломоносовская,до 5 мин.,23.03.2023,3 недели назад
348,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_1111et._2962944062,10500000,2,49.0,214285,11,11,"территория Усть-Славянка, Советский пр-т, 2",Рыбацкое,16–20 мин.,06.04.2023,1 неделю назад
349,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_64m_1324et._2705462400,9970000,2,64.0,155781,13,24,"Русановская ул., 11",Обухово,от 31 мин.,30.03.2023,2 недели назад
350,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_408m_55et._2950462218,6499999,2,40.8,159313,5,5,"Октябрьская наб., 80к1",Ломоносовская,21–30 мин.,30.03.2023,2 недели назад
351,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_527m_25et._2670168437,9990000,2,52.7,189563,2,5,"Санкт-Петербург, улица Седова, 86",Ломоносовская,до 5 мин.,08.04.2023,5 дней назад
352,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_548m_29et._2267825462,9750000,2,54.8,177919,2,9,"Караваевская ул., 10к1",Рыбацкое,11–15 мин.,07.04.2023,6 дней назад
353,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47m_19et._2612304823,5700000,2,47.0,121276,1,9,"Искровский пр-т, 35/38",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
354,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_703m_217et._2973018712,15500000,2,70.3,220483,2,17,"ул. Ольминского, 5",Елизаровская,6–10 мин.,06.04.2023,1 неделю назад
355,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_444m_35et._2901619927,6200000,2,44.4,139639,3,5,"ул. Крыленко, 15к1",Улица Дыбенко,21–30 мин.,11.04.2023,2 дня назад
356,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_39et._2902192766,7900000,2,45.0,175555,3,9,"пр-т Большевиков, 25",Улица Дыбенко,6–10 мин.,30.03.2023,2 недели назад
357,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_30m_15et._2893348387,4100000,2,30.0,136666,1,5,"б-р Красных Зорь, 6",Ломоносовская,11–15 мин.,30.03.2023,2 недели назад
358,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_492m_816et._2926203300,11500000,2,49.2,233739,8,16,"Октябрьская наб., 34к5",Проспект Большевиков,21–30 мин.,06.04.2023,1 неделю назад
359,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_639m_117et._2850363094,9200000,2,63.9,143974,1,17,"ул. Тельмана, 30к2",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
360,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_545m_1717et._2879733500,10500000,2,54.5,192660,17,17,"Народная ул., 53к2",Ломоносовская,21–30 мин.,11.04.2023,2 дня назад
361,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_59m_45et._2962976658,9150000,2,59.0,155084,4,5,"ул. Седова, 67",Ломоносовская,11–15 мин.,30.03.2023,2 недели назад
362,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_48m_1518et._2833466265,7995000,2,48.0,166562,15,18,"ул. Дыбенко, 26",Улица Дыбенко,до 5 мин.,23.03.2023,3 недели назад
363,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42m_15et._2828404643,5600000,2,42.0,133333,1,5,"Санкт-Петербург, улица Шелгунова, 27",Пролетарская,16–20 мин.,06.04.2023,1 неделю назад
364,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_912et._2707979759,9200000,2,52.0,176923,9,12,"ул. Дмитрия Устинова, 4к1",Рыбацкое,11–15 мин.,06.04.2023,1 неделю назад
365,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_531m_612et._2520128437,8500000,2,53.1,160075,6,12,"ул. Дудко, 18",Ломоносовская,16–20 мин.,06.04.2023,1 неделю назад
366,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452m_25et._3018619978,6970000,2,45.2,154203,2,5,"ул. Антонова-Овсеенко, 17",Улица Дыбенко,11–15 мин.,06.04.2023,1 неделю назад
367,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446m_35et._2485139677,6690000,2,44.6,150000,3,5,"Санкт-Петербург, улица Евдокима Огнева, 6к4",Улица Дыбенко,16–20 мин.,23.03.2023,3 недели назад
368,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_571m_518et._2970735877,12900000,2,57.1,225919,5,18,"ул. Бабушкина, 82к2",Пролетарская,6–10 мин.,12.04.2023,1 день назад
369,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_444m_59et._2865047455,7200000,2,44.4,162162,5,9,"ул. Дыбенко, 25к3",Улица Дыбенко,6–10 мин.,30.03.2023,2 недели назад
370,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_43m_25et._2593540287,7000000,2,43.0,162790,2,5,"ул. Бабушкина, 36",Ломоносовская,6–10 мин.,30.03.2023,2 недели назад
371,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_425m_45et._2848269944,6900000,2,42.5,162352,4,5,"ул. Бабушкина, 97к2",Ломоносовская,11–15 мин.,06.04.2023,1 неделю назад
372,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_546m_45et._2489089330,7000000,2,54.6,128205,4,5,"пр-т Обуховской Обороны, 289к1",Обухово,16–20 мин.,30.03.2023,2 недели назад
373,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_596m_116et._2821385081,11000000,2,59.6,184563,1,16,"ул. Коллонтай, 6к2",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
374,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_55et._2873139521,6100000,2,46.0,132608,5,5,"Ново-Александровская ул., 21",Пролетарская,6–10 мин.,06.04.2023,1 неделю назад
375,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_89et._2825749240,7999000,2,46.0,173891,8,9,"пр-т Большевиков, 15",Улица Дыбенко,6–10 мин.,30.03.2023,2 недели назад
376,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_89et._2879423114,6990000,2,51.0,137058,8,9,"пр-т Большевиков, 69",Ломоносовская,от 31 мин.,06.04.2023,1 неделю назад
377,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42m_1015et._2446674482,6200000,2,42.0,147619,10,15,"ул. Крыленко, 14с2",Улица Дыбенко,21–30 мин.,23.03.2023,3 недели назад
378,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_49et._2554328271,9000000,2,50.0,180000,4,9,"Искровский пр-т, 9",Проспект Большевиков,16–20 мин.,30.03.2023,2 недели назад
379,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_62m_110et._1857744450,9800000,2,62.0,158064,1,10,"Прибрежная ул., 7",Рыбацкое,6–10 мин.,06.04.2023,1 неделю назад
380,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445m_35et._2599541415,7000000,2,44.5,157303,3,5,"ул. Дыбенко, 22к2",Улица Дыбенко,6–10 мин.,08.04.2023,5 дней назад
381,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_70m_717et._2911951171,12700000,2,70.0,181428,7,17,"Искровский пр-т, 23к1",Улица Дыбенко,11–15 мин.,30.03.2023,2 недели назад
382,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_567m_922et._2481187243,12500000,2,56.7,220458,9,22,"Санкт-Петербург, Российский проспект, 8",Проспект Большевиков,11–15 мин.,30.03.2023,2 недели назад
383,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_451m_99et._2443652111,6500000,2,45.1,144124,9,9,"Санкт-Петербург, Искровский проспект, 31",Улица Дыбенко,16–20 мин.,23.03.2023,3 недели назад
384,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_572m_616et._2808547309,11900000,2,57.2,208041,6,16,"Народная ул., 11к2",Ломоносовская,16–20 мин.,06.04.2023,1 неделю назад
385,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_684m_916et._2373609925,13500000,2,68.4,197368,9,16,"ул. Шелгунова, 9к1",Пролетарская,11–15 мин.,06.04.2023,1 неделю назад
386,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_112et._2865011596,7949000,2,55.0,144527,1,12,"ул. Латышских Стрелков, 11к1",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
387,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_472m_39et._2847254299,7500000,2,47.2,158898,3,9,"Народная ул., 16",Ломоносовская,16–20 мин.,06.04.2023,1 неделю назад
388,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_641m_423et._2481762246,10500000,2,64.1,163806,4,23,"Санкт-Петербург, Русановская улица, 9",Обухово,от 31 мин.,06.04.2023,1 неделю назад
389,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_563m_1224et._2692545912,8000000,2,56.3,142095,12,24,"Русановская ул., 16к1",Обухово,от 31 мин.,30.03.2023,2 недели назад
390,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_23et._2982166248,11000000,2,50.0,220000,2,3,"Октябрьская наб., 22",Елизаровская,от 31 мин.,11.04.2023,2 дня назад
391,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_478m_35et._2820063256,7399000,2,47.8,154790,3,5,"1-й Рабфаковский пер., 2",Пролетарская,11–15 мин.,23.03.2023,3 недели назад
392,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_439m_35et._2763390898,7100000,2,43.9,161731,3,5,"ул. Крыленко, 13к2",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
393,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_49et._2781335102,6900000,2,50.0,138000,4,9,"Искровский пр-т, 28Г",Улица Дыбенко,11–15 мин.,30.03.2023,2 недели назад
394,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_59m_1221et._2549638393,14900000,2,59.0,252542,12,21,"Санкт-Петербург, улица Бабушкина, 84к1",Пролетарская,6–10 мин.,06.04.2023,1 неделю назад
395,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_659m_917et._2708468742,16000000,2,65.9,242792,9,17,"ул. Бадаева, 14к1",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
396,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_459m_25et._2510672259,6490000,2,45.9,141394,2,5,"пр-т Большевиков, 59к4",Ломоносовская,от 31 мин.,30.03.2023,2 недели назад
397,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_59m_1014et._2872849020,10000000,2,59.0,169491,10,14,"ул. Крыленко, 23",Улица Дыбенко,16–20 мин.,30.03.2023,2 недели назад
398,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_571m_110et._2362278605,7500000,2,57.1,131348,1,10,"ул. Дудко, 18",Ломоносовская,16–20 мин.,30.03.2023,2 недели назад
399,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_810et._2688530574,9300000,2,57.0,163157,8,10,"ул. Крыленко, 43к1",Улица Дыбенко,11–15 мин.,08.04.2023,5 дней назад
400,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454m_35et._2956433725,6300000,2,45.4,138766,3,5,"Народная ул., 19",Ломоносовская,16–20 мин.,23.03.2023,3 недели назад
401,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_633m_116et._2589331207,11600000,2,63.3,183254,1,16,"Союзный пр-т, 10",Проспект Большевиков,21–30 мин.,06.04.2023,1 неделю назад
402,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_537m_35et._2892314670,12500000,2,53.7,232774,3,5,"ул. Седова, 86",Ломоносовская,до 5 мин.,06.04.2023,1 неделю назад
403,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_812et._2845739984,9500000,2,55.0,172727,8,12,"ул. Латышских Стрелков, 7к1",Проспект Большевиков,11–15 мин.,23.03.2023,3 недели назад
404,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_507m_79et._2380985923,7700000,2,50.7,151873,7,9,"Санкт-Петербург, проспект Большевиков, 9к1Щ",Проспект Большевиков,11–15 мин.,30.03.2023,2 недели назад
405,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_804m_710et._2913710490,17900000,2,80.4,222636,7,10,"ул. Коллонтай, 28к1",Проспект Большевиков,11–15 мин.,06.04.2023,1 неделю назад
406,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_512m_2325et._2434106406,13900000,2,51.2,271484,23,25,"пр-т Александровской Фермы, 8",Пролетарская,16–20 мин.,30.03.2023,2 недели назад
407,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_549m_112et._2751838457,7300000,2,54.9,132969,1,12,"ул. Латышских Стрелков, 11к1",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
408,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_463m_15et._2937914945,6500000,2,46.3,140388,1,5,"3-й Рабфаковский пер., 6",Обухово,6–10 мин.,23.03.2023,3 недели назад
409,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_457m_45et._2748553761,5600000,2,45.7,122538,4,5,"Народная ул., 47",Ломоносовская,21–30 мин.,30.03.2023,2 недели назад
